source	line	kind	raw_target	resolved	status	note
canon/entities/regions/sar_littoral_belt.md	1	fm:links	canon/eras/00_preord_krum.md	canon/eras/00_preord_krum.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/notes/snapshots/empire_at_its_peak_c950.md	canon/notes/snapshots/empire_at_its_peak_c950.md	ERR-MISSING-FILE	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/notes/snapshots/decline_mechanics_c1050_1120.md	canon/notes/snapshots/decline_mechanics_c1050_1120.md	ERR-MISSING-FILE	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/synod_of_beats.md	canon/entities/factions/synod_of_beats.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/council_of_captains.md	canon/entities/factions/council_of_captains.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/keeper_of_oboe_seal.md	canon/entities/factions/keeper_of_oboe_seal.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/dredge_and_bar_works.md	canon/entities/factions/dredge_and_bar_works.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/public_debt_office.md	canon/entities/factions/public_debt_office.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/eras/06_middle_cadence_disjunction_1050_1200.md	1	fm:links	canon/entities/factions/convoy_insurance_office.md	canon/entities/factions/convoy_insurance_office.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/governance/procurement_fee_farms_c700_1200.md	canon/systems/governance/procurement_fee_farms_c700_1200.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/tech/black_powder_history_c1100_1400.md	canon/systems/tech/black_powder_history_c1100_1400.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/tech/early_artillery_c1200_1350.md	canon/systems/tech/early_artillery_c1200_1350.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/security/letters_of_marque_c1050_1200.md	canon/systems/security/letters_of_marque_c1050_1200.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/infrastructure/courier_circuit_assay_ring_c700_1300.md	canon/systems/infrastructure/courier_circuit_assay_ring_c700_1300.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/systems/infrastructure/warrant_warehouses_bonded_granaries_c700_1300.md	canon/systems/infrastructure/warrant_warehouses_bonded_granaries_c700_1300.md	OK	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/notes/snapshots/known_world_c1200.md	canon/notes/snapshots/known_world_c1200.md	ERR-MISSING-FILE	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/entities/places/koi_hi.md	canon/entities/places/koi_hi.md	ERR-MISSING-FILE	
canon/eras/07_mangrove_garrot_1200_1290.md	1	fm:links	canon/entities/people/camra_dona.md	canon/entities/people/camra_dona.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/entities/law/treaties/charter_great_principality_1304.md	canon/entities/law/treaties/charter_great_principality_1304.md	ERR-MISSING-FILE	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/governance/procurement_fee_farms_c700_1200.md	canon/systems/governance/procurement_fee_farms_c700_1200.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/infrastructure/courier_circuit_assay_ring_c700_1300.md	canon/systems/infrastructure/courier_circuit_assay_ring_c700_1300.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/infrastructure/warrant_warehouses_bonded_granaries_c700_1300.md	canon/systems/infrastructure/warrant_warehouses_bonded_granaries_c700_1300.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/industry/iron_sand_bloomery_c1200.md	canon/systems/industry/iron_sand_bloomery_c1200.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/industry/pozzolan_hydraulic_mortar_c1200.md	canon/systems/industry/pozzolan_hydraulic_mortar_c1200.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/commerce/morum_factors_row_c1296.md	canon/systems/commerce/morum_factors_row_c1296.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/commerce/mangrove_gardens_c1290_1400.md	canon/systems/commerce/mangrove_gardens_c1290_1400.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/transport/access_days_board_c1294.md	canon/systems/transport/access_days_board_c1294.md	ERR-MISSING-FILE	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/systems/security/letters_of_marque_c1050_1200.md	canon/systems/security/letters_of_marque_c1050_1200.md	OK	
canon/eras/08_knotted_lanterns_1290_1400.md	1	fm:links	canon/notes/snapshots/known_world_c1200_update.md	canon/notes/snapshots/known_world_c1200_update.md	ERR-MISSING-FILE	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/eras/08_knotted_lanterns_1290_1400.md	canon/eras/08_knotted_lanterns_1290_1400.md	OK	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/systems/religions/good_old_rhythm.md	canon/systems/religions/good_old_rhythm.md	OK	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/systems/religions/religious_topography_c1290_1400.md	canon/systems/religions/religious_topography_c1290_1400.md	OK	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/systems/print/pamphlet_economy_c1400_1503.md	canon/systems/print/pamphlet_economy_c1400_1503.md	OK	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/systems/governance/centralization_levers_principality_c1400_1550.md	canon/systems/governance/centralization_levers_principality_c1400_1550.md	OK	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/entities/law/green_sky_edicts_1503.md	canon/entities/law/green_sky_edicts_1503.md	ERR-MISSING-FILE	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/systems/transport/access_days_board_c1294.md	canon/systems/transport/access_days_board_c1294.md	ERR-MISSING-FILE	
canon/eras/09_pamphlet_wars_1400_1503.md	1	fm:links	canon/systems/industry/proto_industry_c1290_1400.md	canon/systems/industry/proto_industry_c1290_1400.md	OK	
canon/notes/diegetic/aar_pine_pass_shelf_1057.md	1	fm:links	canon/systems/security/muster_and_retainer_law.md	canon/systems/security/muster_and_retainer_law.md	ERR-MISSING-FILE	
canon/notes/diegetic/aar_pine_pass_shelf_1057.md	1	fm:links	canon/systems/security/letters_of_marque_c1050_1200.md	canon/systems/security/letters_of_marque_c1050_1200.md	OK	
canon/notes/diegetic/aar_pine_pass_shelf_1057.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/diegetic/aar_pine_pass_shelf_1057.md	1	fm:links	canon/entities/factions/council_of_captains.md	canon/entities/factions/council_of_captains.md	OK	
canon/notes/diegetic/aar_pine_pass_shelf_1057.md	1	fm:links	canon/notes/snapshots/empire_snapped_c1100.md	canon/notes/snapshots/empire_snapped_c1100.md	ERR-MISSING-FILE	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/cosmos/oboe.md	canon/systems/cosmos/oboe.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/cosmos/moon_hex.md	canon/systems/cosmos/moon_hex.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/cosmos/bean.md	canon/systems/cosmos/bean.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/cosmos/karodot.md	canon/systems/cosmos/karodot.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/cosmos/ze.md	canon/systems/cosmos/ze.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/cosmos/belts.md	canon/systems/cosmos/belts.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/planetology/point.md	canon/systems/planetology/point.md	OK	
canon/notes/diegetic/book_childrens_sky.md	1	fm:links	canon/systems/planetology/hydrology.md	canon/systems/planetology/hydrology.md	OK	
canon/notes/diegetic/extract_manumission.md	1	fm:links	canon/entities/factions/beats/house_sixth_beat.md	canon/entities/factions/beats/house_sixth_beat.md	OK	
canon/notes/diegetic/extract_manumission.md	1	fm:links	canon/systems/law/marriage_and_vows_c700_1200.md	canon/systems/law/marriage_and_vows_c700_1200.md	OK	
canon/notes/diegetic/extract_manumission.md	1	fm:links	canon/entities/places/ord_city.md	canon/entities/places/ord_city.md	OK	
canon/notes/diegetic/interview_with_the_ancestors_ep7_battle_of_mistakes.md	1	fm:links	canon/entities/people/pumyaaton.md	canon/entities/people/pumyaaton.md	OK	
canon/notes/diegetic/interview_with_the_ancestors_ep7_battle_of_mistakes.md	1	fm:links	canon/entities/places/wurran.md	canon/entities/places/wurran.md	OK	
canon/notes/diegetic/interview_with_the_ancestors_ep7_battle_of_mistakes.md	1	fm:links	canon/entities/places/ord_city.md	canon/entities/places/ord_city.md	OK	
canon/notes/diegetic/pamphlet_cuzhar_krum.md	1	fm:links	canon/entities/regions/bright_sea.md	canon/entities/regions/bright_sea.md	OK	
canon/notes/diegetic/pamphlet_cuzhar_krum.md	1	fm:links	canon/entities/places/krum_primary_site.md	canon/entities/places/krum_primary_site.md	OK	
canon/notes/diegetic/pamphlet_cuzhar_krum.md	1	fm:links	canon/systems/cosmos/oboe.md	canon/systems/cosmos/oboe.md	OK	
canon/notes/diegetic/pamphlet_cuzhar_krum.md	1	fm:links	canon/eras/00_preord_krum.md	canon/eras/00_preord_krum.md	OK	
canon/notes/diegetic/pilot_errata_leaf_annotated_1203.md	1	fm:links	canon/systems/transport/navigation_currents.md	canon/systems/transport/navigation_currents.md	OK	
canon/notes/diegetic/pilot_errata_leaf_annotated_1203.md	1	fm:links	canon/notes/snapshots/visual_life_c1200.md	canon/notes/snapshots/visual_life_c1200.md	ERR-MISSING-FILE	
canon/notes/diegetic/report_reed_camp_rising.md	1	fm:links	canon/entities/places/reed_camp_district.md	canon/entities/places/reed_camp_district.md	OK	
canon/notes/diegetic/report_reed_camp_rising.md	1	fm:links	canon/systems/labor/penal_transportation_c300_1050.md	canon/systems/labor/penal_transportation_c300_1050.md	OK	
canon/notes/diegetic/report_reed_camp_rising.md	1	fm:links	canon/eras/04_marrite_747_783.md	canon/eras/04_marrite_747_783.md	ERR-MISSING-FILE	
canon/notes/diegetic/watch_circular_blue_papers_1198.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/diegetic/watch_circular_blue_papers_1198.md	1	fm:links	canon/entities/factions/convoy_insurance_office.md	canon/entities/factions/convoy_insurance_office.md	OK	
canon/notes/diegetic/watch_circular_blue_papers_1198.md	1	fm:links	canon/notes/snapshots/empire_no_more_c1200.md	canon/notes/snapshots/empire_no_more_c1200.md	ERR-MISSING-FILE	
canon/notes/diegetic/zambran_era_extracts.md	1	fm:links	canon/eras/02_zambranic_700_800.md	canon/eras/02_zambranic_700_800.md	OK	
canon/notes/diegetic/zambran_era_extracts.md	1	fm:links	canon/entities/people/nasha_of_tau_hi.md	canon/entities/people/nasha_of_tau_hi.md	OK	
canon/notes/diegetic/zambran_era_extracts.md	1	fm:links	canon/entities/people/kelim_ar_of_sar_north.md	canon/entities/people/kelim_ar_of_sar_north.md	OK	
canon/notes/diegetic/zambran_era_extracts.md	1	fm:links	canon/entities/people/teyu_the_grey.md	canon/entities/people/teyu_the_grey.md	OK	
canon/notes/scratchpad/world_themes.md	1	fm:links	canon/overview.md	canon/overview.md	ERR-MISSING-FILE	
canon/notes/snapshots/known_world/known_world_c0.md	1	fm:links	canon/systems/planetology/hydrology.md	canon/systems/planetology/hydrology.md	OK	
canon/notes/snapshots/known_world/known_world_c0.md	1	fm:links	canon/systems/cosmos/index.md	canon/systems/cosmos/index.md	OK	
canon/notes/snapshots/known_world/known_world_c0.md	1	fm:links	canon/eras/00_preord_krum.md	canon/eras/00_preord_krum.md	OK	
canon/notes/snapshots/known_world/known_world_c0950.md	1	fm:links	: canon/notes/snapshots/empire_at_its_peak_c950.md	canon/notes/snapshots/known_world/: canon/notes/snapshots/empire_at_its_peak_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/known_world/known_world_c1200.md	1	fm:links	canon/notes/canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md.md	canon/notes/canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md.md	ERR-MISSING-FILE	
canon/notes/snapshots/known_world/known_world_c1200.md	1	fm:links	canon/notes/snapshots/empire_snapped_c1100.md	canon/notes/snapshots/empire_snapped_c1100.md	ERR-MISSING-FILE	
canon/notes/snapshots/known_world/known_world_c1200.md	1	fm:links	canon/notes/snapshots/decline_mechanics_c1050_1120.md	canon/notes/snapshots/decline_mechanics_c1050_1120.md	ERR-MISSING-FILE	
canon/notes/snapshots/known_world/known_world_c1200.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/known_world/known_world_c1215.md	1	fm:links	canon/notes/snapshots/known_world_c1200.md	canon/notes/snapshots/known_world_c1200.md	ERR-MISSING-FILE	
canon/notes/snapshots/known_world/known_world_c1215.md	1	fm:links	canon/eras/07_mangrove_garrot_1200_1290.md	canon/eras/07_mangrove_garrot_1200_1290.md	OK	
canon/notes/snapshots/known_world/known_world_c1215.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/known_world/known_world_c1215.md	1	fm:links	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	OK	
canon/notes/snapshots/known_world/known_world_c1215.md	1	fm:links	canon/systems/infrastructure/courier_circuit_assay_ring_c700_1300.md	canon/systems/infrastructure/courier_circuit_assay_ring_c700_1300.md	OK	
canon/notes/snapshots/known_world/known_world_c1215.md	1	fm:links	canon/systems/infrastructure/warrant_warehouses_bonded_granaries_c700_1300.md	canon/systems/infrastructure/warrant_warehouses_bonded_granaries_c700_1300.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0.md	1	fm:links	canon/notes/snapshots/lexicon_drift_c950.md	canon/notes/snapshots/lexicon_drift_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0.md	1	fm:links	canon/systems/religions/good_old_rhythm.md	canon/systems/religions/good_old_rhythm.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0.md	1	fm:links	canon/systems/tech/writing_and_printing_c700_1200.md	canon/systems/tech/writing_and_printing_c700_1200.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md	1	fm:links	canon/notes/snapshots/empire_at_its_peak_c950.md	canon/notes/snapshots/empire_at_its_peak_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md	1	fm:links	canon/systems/language/linguistic_guide_for_ord_sar.md	canon/systems/language/linguistic_guide_for_ord_sar.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md	1	fm:links	canon/systems/language/names_and_onomastics_for_ord_sar.md	canon/systems/language/names_and_onomastics_for_ord_sar.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md	1	fm:links	canon/systems/language/onomastic_suffixes.md	canon/systems/language/onomastic_suffixes.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md	1	fm:links	canon/systems/religions/good_old_rhythm.md	canon/systems/religions/good_old_rhythm.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c1200.md	1	fm:links	canon/notes/snapshots/lexicon_drift_c950.md	canon/notes/snapshots/lexicon_drift_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c1200.md	1	fm:links	canon/systems/tech/writing_and_printing_c700_1200.md	canon/systems/tech/writing_and_printing_c700_1200.md	OK	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c1200.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md, canon/systems/economy/currency_finance_c1800.md,	canon/systems/economy/taxation_finance_c0_1200.md, canon/systems/economy/currency_finance_c1800.md,	ERR-MISSING-FILE	
canon/notes/snapshots/lexicon_drift/lexicon_drift_c1200.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/eras/07_mangrove_garrot_1200_1290.md	canon/eras/07_mangrove_garrot_1200_1290.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/eras/08_knotted_lanterns_1290_1400.md	canon/eras/08_knotted_lanterns_1290_1400.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	canon/systems/security/mangrove_piracy_compacts_c1200_1290.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/transport/access_days_board_c1294.md	canon/systems/transport/access_days_board_c1294.md	ERR-MISSING-FILE	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/learning/collegia_and_education_c1310_1400.md	canon/systems/learning/collegia_and_education_c1310_1400.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/religions/religious_topography_c1290_1400.md	canon/systems/religions/religious_topography_c1290_1400.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/religions/kllrian_stone_current_old_word.md	canon/systems/religions/kllrian_stone_current_old_word.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/religions/good_old_rhythm.md	canon/systems/religions/good_old_rhythm.md	OK	
canon/notes/snapshots/misc_info/northlands_c0_1400.md	1	fm:links	canon/systems/religions/rite_knees_reed_of_crowns.md	canon/systems/religions/rite_knees_reed_of_crowns.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0.md	1	fm:links	canon/systems/tech/clothing_and_textiles_c1800.md	canon/systems/tech/clothing_and_textiles_c1800.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0.md	1	fm:links	canon/systems/planetology/hydrology.md	canon/systems/planetology/hydrology.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/notes/snapshots/empire_at_its_peak_c950.md	canon/notes/snapshots/empire_at_its_peak_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/notes/canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md.md	canon/notes/canon/notes/snapshots/lexicon_drift/lexicon_drift_c0950.md.md	ERR-MISSING-FILE	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/systems/tech/clothing_and_textiles_c1800.md	canon/systems/tech/clothing_and_textiles_c1800.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/systems/planetology/hydrology.md	canon/systems/planetology/hydrology.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/systems/transport/ships_galleys.md	canon/systems/transport/ships_galleys.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/systems/religions/good_old_rhythm.md	canon/systems/religions/good_old_rhythm.md	OK	
canon/notes/snapshots/visual_life/visual_life_c0950.md	1	fm:links	canon/systems/tech/writing_and_printing_c700_1200.md	canon/systems/tech/writing_and_printing_c700_1200.md	OK	
canon/notes/snapshots/visual_life/visual_life_c1200.md	1	fm:links	canon/notes/snapshots/visual_life_c950.md	canon/notes/snapshots/visual_life_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/visual_life/visual_life_c1200.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/snapshots/visual_life/visual_life_c1200.md	1	fm:links	canon/systems/security/piracy_and_navies_c1800.md	canon/systems/security/piracy_and_navies_c1800.md	OK	
canon/notes/snapshots/visual_life/visual_life_c1200.md	1	fm:links	canon/systems/tech/writing_and_printing_c700_1200.md	canon/systems/tech/writing_and_printing_c700_1200.md	OK	
canon/notes/snapshots/visual_life/visual_life_c1200.md	1	fm:links	canon/systems/tech/clothing_and_textiles_c1800.md	canon/systems/tech/clothing_and_textiles_c1800.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/notes/snapshots/empire_at_its_peak_c950.md	canon/notes/snapshots/empire_at_its_peak_c950.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/entities/factions/dredge_and_bar_works.md	canon/entities/factions/dredge_and_bar_works.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/entities/factions/public_debt_office.md	canon/entities/factions/public_debt_office.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/entities/factions/convoy_insurance_office.md	canon/entities/factions/convoy_insurance_office.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/systems/planetology/hydrology.md	canon/systems/planetology/hydrology.md	OK	
canon/notes/snapshots/watershed_moments/decline_mechanics_c1050_1120.md	1	fm:links	canon/systems/religions/good_old_rhythm.md	canon/systems/religions/good_old_rhythm.md	OK	
canon/notes/snapshots/watershed_moments/empire_at_its_peak_c0950.md	1	fm:links	canon/eras/06_golden_cadence_apex_860_1050.md	canon/eras/06_golden_cadence_apex_860_1050.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/empire_no_more_c1200.md	1	fm:links	canon/notes/snapshots/empire_snapped_c1100.md	canon/notes/snapshots/empire_snapped_c1100.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/empire_no_more_c1200.md	1	fm:links	canon/notes/snapshots/decline_mechanics_c1050_1120.md	canon/notes/snapshots/decline_mechanics_c1050_1120.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/empire_no_more_c1200.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/watershed_moments/empire_no_more_c1200.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/snapshots/watershed_moments/empire_no_more_c1200.md	1	fm:links	canon/systems/tech/writing_and_printing_c700_1200.md	canon/systems/tech/writing_and_printing_c700_1200.md	OK	
canon/notes/snapshots/watershed_moments/empire_snapped_c1100.md	1	fm:links	canon/eras/06_decline_1050_1150.md	canon/eras/06_decline_1050_1150.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/empire_snapped_c1100.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/watershed_moments/empire_snapped_c1100.md	1	fm:links	canon/entities/factions/public_debt_office.md	canon/entities/factions/public_debt_office.md	OK	
canon/notes/snapshots/watershed_moments/empire_snapped_c1100.md	1	fm:links	canon/entities/factions/dredge_and_bar_works.md	canon/entities/factions/dredge_and_bar_works.md	OK	
canon/notes/snapshots/watershed_moments/empire_snapped_c1100.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/snapshots/watershed_moments/empire_snapped_c1100.md	1	fm:links	canon/systems/tech/seven_frame_chancery_press_c1050.md	canon/systems/tech/seven_frame_chancery_press_c1050.md	OK	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/notes/snapshots/decline_mechanics_c1050_1120.md	canon/notes/snapshots/decline_mechanics_c1050_1120.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/notes/snapshots/empire_snapped_c1100.md	canon/notes/snapshots/empire_snapped_c1100.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/systems/security/muster_and_retainer_law.md	canon/systems/security/muster_and_retainer_law.md	ERR-MISSING-FILE	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/systems/security/letters_of_marque_c1050_1200.md	canon/systems/security/letters_of_marque_c1050_1200.md	OK	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/entities/factions/harbor_watches.md	canon/entities/factions/harbor_watches.md	OK	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/entities/factions/council_of_captains.md	canon/entities/factions/council_of_captains.md	OK	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/entities/factions/convoy_insurance_office.md	canon/entities/factions/convoy_insurance_office.md	OK	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/entities/factions/dredge_and_bar_works.md	canon/entities/factions/dredge_and_bar_works.md	OK	
canon/notes/snapshots/watershed_moments/mil_response_second_hammer_1120.md	1	fm:links	canon/systems/economy/taxation_finance_c0_1200.md	canon/systems/economy/taxation_finance_c0_1200.md	OK	
canon/notes/snapshots/watershed_moments/pre_empire_c0.md	1	fm:links	canon/entities/regions/kllrian_arc.md	canon/entities/regions/kllrian_arc.md	OK	
canon/notes/snapshots/watershed_moments/pre_empire_c0.md	1	fm:links	canon/entities/regions/ord_south_riverine_belt.md	canon/entities/regions/ord_south_riverine_belt.md	OK	
canon/notes/snapshots/watershed_moments/pre_empire_c0.md	1	fm:links	canon/entities/regions/sar_littoral_belt.md	canon/entities/regions/sar_littoral_belt.md	OK	
canon/notes/snapshots/watershed_moments/pre_empire_c0.md	1	fm:links	canon/eras/00_preord_krum.md	canon/eras/00_preord_krum.md	OK	
